cik|ticker|date_filed|url|net_tone
1141688|LARK|2019-01-29|https://www.sec.gov/Archives/edgar/data/1141688/000149315219001111/ex99-1.htm|nan
1141807|FCCY|2019-01-31|https://www.sec.gov/Archives/edgar/data/1141807/000114180719000004/pressrelease20184q.htm|nan
1142417|NXST|2019-02-26|https://www.sec.gov/Archives/edgar/data/1142417/000156459019004272/nxst-ex991_6.htm|nan
1142596|NUVA|2019-02-20|https://www.sec.gov/Archives/edgar/data/1142596/000156459019003446/nuva-ex991_6.htm|nan
1142750|AMN|2019-02-14|https://www.sec.gov/Archives/edgar/data/1142750/000114275019000003/amn-ex991x20181231xearning.htm|nan
1143513|GLAD|2019-02-06|https://www.sec.gov/Archives/edgar/data/1143513/000117184319000765/exh_991.htm|nan
1144215|AYI|2019-01-09|https://www.sec.gov/Archives/edgar/data/1144215/000114421519000027/ayi-20190109x8xk_ex991.htm|nan
1144519|BG|2019-02-21|https://www.sec.gov/Archives/edgar/data/1144519/000094787119000132/ss126343_ex9901.htm|nan
1144980|ABG|2019-02-06|https://www.sec.gov/Archives/edgar/data/1144980/000114498019000005/a2018q4ex991.htm|nan
1145057|FSCT|2019-02-07|https://www.sec.gov/Archives/edgar/data/1145057/000114505719000007/a12312018exhibit991.htm|nan
1145197|PODD|2019-02-25|https://www.sec.gov/Archives/edgar/data/1145197/000115752319000435/a51945444ex99_1.htm|nan
1145986|ASPN|2019-02-21|https://www.sec.gov/Archives/edgar/data/1145986/000156459019003689/aspn-ex991_6.htm|nan
11544|WRB|2019-01-29|https://www.sec.gov/Archives/edgar/data/11544/000001154419000007/wrb123120188-kex991.htm|nan
1156039|ANTM|2019-01-30|https://www.sec.gov/Archives/edgar/data/1156039/000119312519021591/d655691dex991.htm|nan
1156375|CME|2019-02-14|https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm|nan
1156388|BGFV|2019-02-26|https://www.sec.gov/Archives/edgar/data/1156388/000119312519051963/d664900dex991.htm|nan
1157408|LRN|2019-01-22|https://www.sec.gov/Archives/edgar/data/1157408/000115752319000108/a51927607ex99_1.htm|nan
1157601|MDGL|2019-02-27|https://www.sec.gov/Archives/edgar/data/1157601/000110465919010941/a19-5345_1ex99d1.htm|nan
1157647|WNEB|2019-01-29|https://www.sec.gov/Archives/edgar/data/1157647/000138713119000569/ex99-1.htm|nan
1157762|CAAS|2019-03-28|https://www.sec.gov/Archives/edgar/data/1157762/000114420419016397/tv517380_ex99-1.htm|nan
1158114|AAOI|2019-02-21|https://www.sec.gov/Archives/edgar/data/1158114/000168316819000471/appliedopto_ex9901.htm|nan
1158172|SCOR|2019-02-28|https://www.sec.gov/Archives/edgar/data/1158172/000115817219000015/exhibit991pressreleaseq420.htm|nan
1158324|CCOI|2019-02-21|https://www.sec.gov/Archives/edgar/data/1158324/000110465919009721/a19-4969_1ex99d1.htm|nan
1158420|HGSH|2019-01-10|https://www.sec.gov/Archives/edgar/data/1158420/000114420419001279/tv510474_ex99-1.htm|nan
1158420|HGSH|2019-02-14|https://www.sec.gov/Archives/edgar/data/1158420/000114420419007534/tv513404_ex99-1.htm|nan
1158449|AAP|2019-02-19|https://www.sec.gov/Archives/edgar/data/1158449/000115844919000039/aap_exhibit991xq4x2018.htm|nan
1158463|JBLU|2019-01-24|https://www.sec.gov/Archives/edgar/data/1158463/000115846319000008/ex991-earningsreleaseq42018.htm|nan
1158659|PEG3|2019-02-27|https://www.sec.gov/Archives/edgar/data/1158659/000119312519052958/d710229dex991.htm|nan
1158895|LMAT|2019-02-19|https://www.sec.gov/Archives/edgar/data/1158895/000143774919002865/ex_135189.htm|nan
1159036|HALO|2019-02-21|https://www.sec.gov/Archives/edgar/data/1159036/000115903619000005/ex991q42018.htm|nan
1159167|IRBT|2019-02-06|https://www.sec.gov/Archives/edgar/data/1159167/000115916719000003/q42018pressrelease.htm|nan
1159281|FVE|2019-03-06|https://www.sec.gov/Archives/edgar/data/1159281/000115928119000006/a12312018-exhibit991.htm|nan
1160308|SVRA|2019-03-13|https://www.sec.gov/Archives/edgar/data/1160308/000119312519073325/d629612dex991.htm|nan
1160661|SO6|2019-02-20|https://www.sec.gov/Archives/edgar/data/1160661/000009212219000008/ex9901-pressreleaseq42018.htm|nan
1160791|GORO|2019-02-26|https://www.sec.gov/Archives/edgar/data/1160791/000155837019001098/ex-99d1.htm|nan
1160958|IPHI|2019-01-29|https://www.sec.gov/Archives/edgar/data/1160958/000143774919001490/ex_133591.htm|nan
1161728|MGEE|2019-02-22|https://www.sec.gov/Archives/edgar/data/1161728/000116172819000006/ex99_1.htm|nan
1162112|RNET|2019-03-14|https://www.sec.gov/Archives/edgar/data/1162112/000119312519074955/d712710dex99.htm|nan
1162194|FLDM|2019-02-07|https://www.sec.gov/Archives/edgar/data/1162194/000117184319000803/exh_991.htm|nan
1163165|COP|2019-01-31|https://www.sec.gov/Archives/edgar/data/1163165/000115752319000196/a51932604ex99_1.htm|nan
1163302|X|2019-01-30|https://www.sec.gov/Archives/edgar/data/1163302/000116330219000006/x20181231earningsrelease.htm|nan
1163370|NRIM|2019-01-28|https://www.sec.gov/Archives/edgar/data/1163370/000116337019000004/exhibit991q42018.htm|nan
1164727|NEM|2019-02-21|https://www.sec.gov/Archives/edgar/data/1164727/000115752319000406/a51943855ex99_1.htm|nan
1165002|WHG|2019-02-06|https://www.sec.gov/Archives/edgar/data/1165002/000116500219000002/a4q18earningsrelease.htm|nan
1166003|XPO|2019-02-14|https://www.sec.gov/Archives/edgar/data/1166003/000119312519041029/d659143dex991.htm|nan
1166126|JCPNQ|2019-02-28|https://www.sec.gov/Archives/edgar/data/1166126/000116612619000004/jcp-02022019xearningsrelea.htm|nan
1166388|VRNT|2019-03-27|https://www.sec.gov/Archives/edgar/data/1166388/000116638819000011/january312019earningspress.htm|nan
1166691|CMCSA|2019-01-23|https://www.sec.gov/Archives/edgar/data/1166691/000110465919002843/a19-3249_1ex99d1.htm|nan
1166928|WTBA|2019-01-24|https://www.sec.gov/Archives/edgar/data/1166928/000116692819000007/wtba-2019124exhibit991.htm|nan
1168054|XEC|2019-02-20|https://www.sec.gov/Archives/edgar/data/1168054/000116805419000004/a123118pressreleasexec.htm|nan
1168165|EXC2|2019-02-08|https://www.sec.gov/Archives/edgar/data/1168165/000162828019001096/exc20190208991.htm|nan
1168455|PLBC|2019-01-16|https://www.sec.gov/Archives/edgar/data/1168455/000143774919000905/ex_132983.htm|nan
1169245|PHAS|2019-03-26|https://www.sec.gov/Archives/edgar/data/1169245/000156459019009339/phas-ex991_6.htm|nan
1169445|CPSI|2019-02-15|https://www.sec.gov/Archives/edgar/data/1169445/000115752319000358/a51941367_ex991.htm|nan
1169561|CVLT|2019-01-29|https://www.sec.gov/Archives/edgar/data/1169561/000116956119000004/q3fy2019pressrelease.htm|nan
1169652|ECOM|2019-02-13|https://www.sec.gov/Archives/edgar/data/1169652/000116965219000007/ecom2132019ex991.htm|nan
1169770|BANC|2019-01-24|https://www.sec.gov/Archives/edgar/data/1169770/000119312519015258/d687025dex991.htm|nan
1169987|HTGM|2019-03-07|https://www.sec.gov/Archives/edgar/data/1169987/000156459019006778/htgm-ex991_6.htm|nan
1169988|WIFI|2019-02-27|https://www.sec.gov/Archives/edgar/data/1169988/000110465919011111/a19-5532_1ex99d1.htm|nan
1170010|KMX|2019-03-29|https://www.sec.gov/Archives/edgar/data/1170010/000117001019000016/q4fy19earningsrelease.htm|nan
1171155|RLGT|2019-02-11|https://www.sec.gov/Archives/edgar/data/1171155/000156459019002541/rlgt-ex991_6.htm|nan
1171486|NRP|2019-03-07|https://www.sec.gov/Archives/edgar/data/1171486/000117148619000009/exhibit991q42018pressrelea.htm|nan
1171662|GTS|2019-02-28|https://www.sec.gov/Archives/edgar/data/1171662/000114036119004107/ex99_1.htm|nan
1171759|RRGB|2019-02-26|https://www.sec.gov/Archives/edgar/data/1171759/000117175919000005/exhibit991q4-2018.htm|nan
1171825|CIT|2019-01-29|https://www.sec.gov/Archives/edgar/data/1171825/000156459019001260/cit-ex991_66.htm|nan
1172052|SAFT|2019-02-26|https://www.sec.gov/Archives/edgar/data/1172052/000117205219000002/c052-20190226ex99139db9c.htm|nan
1172222|HA|2019-01-29|https://www.sec.gov/Archives/edgar/data/1172222/000117222219000008/exhibit9914q18.htm|nan
1172358|DMLP|2019-02-28|https://www.sec.gov/Archives/edgar/data/1172358/000143774919003621/ex_136162.htm|nan
1172631|SUNW|2019-03-12|https://www.sec.gov/Archives/edgar/data/1172631/000149315219003186/ex99-1.htm|nan
1173420|NG|2019-01-23|https://www.sec.gov/Archives/edgar/data/1173420/000117184319000447/exh_991.htm|nan
1173431|AMTD|2019-01-22|https://www.sec.gov/Archives/edgar/data/1173431/000117343119000002/a8k_ex991x20190122.htm|nan
1173489|CEVA|2019-02-13|https://www.sec.gov/Archives/edgar/data/1173489/000143774919002394/ex_134593.htm|nan
1173514|HY|2019-02-26|https://www.sec.gov/Archives/edgar/data/1173514/000117351419000011/hy123118earningsreleaseex99.htm|nan
1173514|HY|2019-02-26|https://www.sec.gov/Archives/edgar/data/1173514/000117351419000012/hydataschedule123118ex99.htm|nan
1174850|NCBS|2019-01-15|https://www.sec.gov/Archives/edgar/data/1174850/000117485019000003/exhibit99_14q18pressrelease.htm|nan
1174922|WYNN|2019-01-30|https://www.sec.gov/Archives/edgar/data/1174922/000117492219000013/ex991-erx123118.htm|nan
1175454|FLT|2019-02-06|https://www.sec.gov/Archives/edgar/data/1175454/000117545419000002/ex991q42018.htm|nan
1175483|DS|2019-03-14|https://www.sec.gov/Archives/edgar/data/1175483/000114036119004911/ex99_1.htm|nan
1175505|FPRX|2019-02-26|https://www.sec.gov/Archives/edgar/data/1175505/000119312519051947/d713087dex991.htm|nan
1175535|WSR|2019-02-27|https://www.sec.gov/Archives/edgar/data/1175535/000117553519000007/exhibit991pressreleaseofwh.htm|nan
1176334|MMLP|2019-02-13|https://www.sec.gov/Archives/edgar/data/1176334/000117633419000015/exhibit991earningspressrel.htm|nan
1176948|ARES|2019-02-14|https://www.sec.gov/Archives/edgar/data/1176948/000162828019001347/q418ex991.htm|nan
1177394|SNX|2019-01-10|https://www.sec.gov/Archives/edgar/data/1177394/000117739419000008/q42018exh991.htm|nan
1177394|SNX|2019-03-27|https://www.sec.gov/Archives/edgar/data/1177394/000156459019009600/snx-ex991_6.htm|nan
1177609|FIVE|2019-03-27|https://www.sec.gov/Archives/edgar/data/1177609/000117760919000006/q42018fivebelowexhibit991.htm|nan
1177648|ENTA|2019-02-06|https://www.sec.gov/Archives/edgar/data/1177648/000156459019002137/enta-ex991_6.htm|nan
1177702|SAIA|2019-02-04|https://www.sec.gov/Archives/edgar/data/1177702/000156459019001753/saia-ex991_6.htm|nan
1178670|ALNY|2019-02-07|https://www.sec.gov/Archives/edgar/data/1178670/000115752319000264/a51937655ex99_1.htm|nan
1178879|FOLD|2019-02-28|https://www.sec.gov/Archives/edgar/data/1178879/000117887919000020/exhibit9915.htm|nan
1178970|PFS|2019-02-01|https://www.sec.gov/Archives/edgar/data/1178970/000162828019000779/a123118earningsrelease.htm|nan
1179929|MOH|2019-02-11|https://www.sec.gov/Archives/edgar/data/1179929/000117992919000027/moh-12312018xer.htm|nan
1180145|CSII|2019-01-30|https://www.sec.gov/Archives/edgar/data/1180145/000118014519000006/ex991.htm|nan
1180262|HLF|2019-02-19|https://www.sec.gov/Archives/edgar/data/1180262/000115752319000368/a51941865ex99_1.htm|nan
1183765|MTEM|2019-03-28|https://www.sec.gov/Archives/edgar/data/1183765/000117184319002044/exh_991.htm|nan
1185348|PRAA|2019-02-28|https://www.sec.gov/Archives/edgar/data/1185348/000114420419011146/tv515043_ex99-1.htm|nan
1192448|GKOS|2019-02-27|https://www.sec.gov/Archives/edgar/data/1192448/000155837019001190/ex-99d1.htm|nan
1193311|TXU3|2019-02-26|https://www.sec.gov/Archives/edgar/data/1193311/000119312519050654/d711810dex991.htm|nan
1195734|PBPB|2019-02-25|https://www.sec.gov/Archives/edgar/data/1195734/000156459019004082/pbpb-ex991_6.htm|nan
1196298|NEPH|2019-03-12|https://www.sec.gov/Archives/edgar/data/1196298/000149315219003131/ex99-1.htm|nan
1196501|HMSY|2019-02-22|https://www.sec.gov/Archives/edgar/data/1196501/000117184319001125/exh_991.htm|nan
1200375|CDXS|2019-02-26|https://www.sec.gov/Archives/edgar/data/1200375/000120037519000003/fy2018pressrelease991.htm|nan
1201792|APEI|2019-03-12|https://www.sec.gov/Archives/edgar/data/1201792/000114420419013513/tv516062_ex99-1.htm|nan
1206264|TPX|2019-02-14|https://www.sec.gov/Archives/edgar/data/1206264/000120626419000040/tpxreports4q2018results.htm|nan
1207074|VRTU|2019-02-07|https://www.sec.gov/Archives/edgar/data/1207074/000110465919006354/a19-4240_1ex99d1.htm|nan
1209028|AI|2019-02-19|https://www.sec.gov/Archives/edgar/data/1209028/000156459019003173/ai-ex991_6.htm|nan
1210708|HSON|2019-03-08|https://www.sec.gov/Archives/edgar/data/1210708/000121070819000003/hson20181231-8kexhibit991.htm|nan
1211351|RTW|2019-03-21|https://www.sec.gov/Archives/edgar/data/1211351/000110465919016599/a19-7032_1ex99d1.htm|nan
1212458|PFPT|2019-01-31|https://www.sec.gov/Archives/edgar/data/1212458/000110465919004777/a19-3812_1ex99d1.htm|nan
1212545|WAL|2019-01-24|https://www.sec.gov/Archives/edgar/data/1212545/000121254519000002/pressrelease-12312018.htm|nan
1213809|DYAI|2019-03-27|https://www.sec.gov/Archives/edgar/data/1213809/000121380919000007/a2018yearend8-kpressrelease.htm|nan
1214816|AXS|2019-01-30|https://www.sec.gov/Archives/edgar/data/1214816/000121481619000003/axsex99-1.htm|nan
1217234|CDNA|2019-03-06|https://www.sec.gov/Archives/edgar/data/1217234/000119312519065556/d720955dex991.htm|nan
1219601|CCK|2019-02-06|https://www.sec.gov/Archives/edgar/data/1219601/000121960119000002/ex99dec2018.htm|nan
1220754|PRSC|2019-02-28|https://www.sec.gov/Archives/edgar/data/1220754/000122075419000034/a4q2018pressrelease.htm|nan
12208|BIO|2019-02-28|https://www.sec.gov/Archives/edgar/data/12208/000001220819000003/bio-8k2282019xex991.htm|nan
1222840|RPAI|2019-02-12|https://www.sec.gov/Archives/edgar/data/1222840/000122284019000004/ex-99112x31x18.htm|nan
1223389|CONN|2019-03-26|https://www.sec.gov/Archives/edgar/data/1223389/000122338919000007/exhibit991earningsreleaseq.htm|nan
1224133|MCHX|2019-02-13|https://www.sec.gov/Archives/edgar/data/1224133/000156459019002831/mchx-ex991_6.htm|nan
1224608|CNO|2019-02-12|https://www.sec.gov/Archives/edgar/data/1224608/000122460819000003/exhibit991-12312018earnings.htm|nan
1227025|NPTN|2019-02-28|https://www.sec.gov/Archives/edgar/data/1227025/000122702519000007/exhibit991201822819.htm|nan
1227500|EQBK|2019-01-23|https://www.sec.gov/Archives/edgar/data/1227500/000156459019000985/eqbk-ex991_8.htm|nan
1227636|STIM|2019-03-05|https://www.sec.gov/Archives/edgar/data/1227636/000156459019006139/stim-ex991_6.htm|nan
1227654|CMP|2019-02-11|https://www.sec.gov/Archives/edgar/data/1227654/000122765419000031/q42018earnings.htm|nan
1230245|PIPR|2019-02-01|https://www.sec.gov/Archives/edgar/data/1230245/000123024519000008/q42018ex99earningspressrel.htm|nan
1232524|JAZZ|2019-02-26|https://www.sec.gov/Archives/edgar/data/1232524/000123252419000011/a4q18financialpr.htm|nan
1232582|AHT|2019-02-28|https://www.sec.gov/Archives/edgar/data/1232582/000123258219000010/aht2018q4earningsrelease.htm|nan
1234006|GOOD|2019-02-13|https://www.sec.gov/Archives/edgar/data/1234006/000123400619000004/q42018pressreleaseex991123.htm|nan
1235010|MNTA|2019-02-22|https://www.sec.gov/Archives/edgar/data/1235010/000110465919009993/a19-5239_1ex99d1.htm|nan
1235468|LQDT|2019-02-07|https://www.sec.gov/Archives/edgar/data/1235468/000123546819000004/earningsrelease_q1fy19.htm|nan
1237746|EIGI|2019-02-07|https://www.sec.gov/Archives/edgar/data/1237746/000119312519030174/d686375dex991.htm|nan
1237831|GMED|2019-02-21|https://www.sec.gov/Archives/edgar/data/1237831/000123783119000013/gmed1231188kex991.htm|nan
1239819|LUNA|2019-03-04|https://www.sec.gov/Archives/edgar/data/1239819/000123981919000024/exhibit9912018q4pressrelea.htm|nan
1251769|APEN|2019-03-18|https://www.sec.gov/Archives/edgar/data/1251769/000125176919000010/a2018q4ex-991.htm|nan
1252849|CXP|2019-02-13|https://www.sec.gov/Archives/edgar/data/1252849/000125284919000034/ex991cxpfspq42018f.htm|nan
1253176|VAPO|2019-03-12|https://www.sec.gov/Archives/edgar/data/1253176/000156459019007358/ck0001253176-ex991_14.htm|nan
1253689|GLYC|2019-03-06|https://www.sec.gov/Archives/edgar/data/1253689/000155837019001547/ex-99d1.htm|nan
1253986|ABR|2019-02-15|https://www.sec.gov/Archives/edgar/data/1253986/000110465919008934/a19-4745_1ex99d1.htm|nan
1255474|WLL|2019-02-26|https://www.sec.gov/Archives/edgar/data/1255474/000125547419000004/wll-20190226xex99.htm|nan
1257640|KRO|2019-03-11|https://www.sec.gov/Archives/edgar/data/1257640/000005925519000006/ex991.htm|nan
1258602|NNI|2019-02-27|https://www.sec.gov/Archives/edgar/data/1258602/000125860219000020/exhibit99122719earning.htm|nan
1259429|OXSQ|2019-02-28|https://www.sec.gov/Archives/edgar/data/1259429/000161577419003251/s116399_ex99-1.htm|nan
1260221|TDG|2019-02-05|https://www.sec.gov/Archives/edgar/data/1260221/000126022119000004/a2019q1earningsrelease.htm|nan
1260968|MRLN|2019-01-31|https://www.sec.gov/Archives/edgar/data/1260968/000117184319000657/exh_991.htm|nan
1261249|AGRX|2019-03-12|https://www.sec.gov/Archives/edgar/data/1261249/000110465919014261/a19-6244_1ex99d1.htm|nan
1261333|DOCU|2019-03-14|https://www.sec.gov/Archives/edgar/data/1261333/000126133319000003/q419ex-991er.htm|nan
1261654|UTI|2019-02-05|https://www.sec.gov/Archives/edgar/data/1261654/000126165419000010/q12019pressrelease.htm|nan
1262039|FTNT|2019-02-06|https://www.sec.gov/Archives/edgar/data/1262039/000126203919000002/ftntq4-2018ex991.htm|nan
1262823|WLK|2019-02-19|https://www.sec.gov/Archives/edgar/data/1262823/000126282319000007/ex991_181231earningsreleas.htm|nan
1262976|CMPR|2019-01-30|https://www.sec.gov/Archives/edgar/data/1262976/000126297619000010/q2fy19quarterlyv2.htm|nan
1264587|STML|2019-03-15|https://www.sec.gov/Archives/edgar/data/1264587/000110465919015288/a19-6550_1ex99d1.htm|nan
1265131|HTH|2019-01-24|https://www.sec.gov/Archives/edgar/data/1265131/000155837019000232/ex-99d1.htm|nan
1265131|HTH|2019-01-24|https://www.sec.gov/Archives/edgar/data/1265131/000155837019000233/ex-99d1.htm|nan
12659|HRB|2019-03-07|https://www.sec.gov/Archives/edgar/data/12659/000157484219000003/form8-k03x07x19exhibit991.htm|nan
1266806|EYES|2019-03-13|https://www.sec.gov/Archives/edgar/data/1266806/000156459019007591/eyes-ex991_6.htm|nan
1267238|AIZ|2019-02-12|https://www.sec.gov/Archives/edgar/data/1267238/000162828019001219/aiz-20181231exx991pressrel.htm|nan
1267565|COLL|2019-02-27|https://www.sec.gov/Archives/edgar/data/1267565/000110465919011087/a19-5469_1ex99d1.htm|nan
1269021|PTLA|2019-03-01|https://www.sec.gov/Archives/edgar/data/1269021/000119312519059327/d708447dex991.htm|nan
1270073|ICPT|2019-02-28|https://www.sec.gov/Archives/edgar/data/1270073/000114420419010750/tv514879_ex99-1.htm|nan
1270436|COHN|2019-03-06|https://www.sec.gov/Archives/edgar/data/1270436/000110465919013028/a19-5928_1ex99d1.htm|nan
1271214|XENT|2019-02-25|https://www.sec.gov/Archives/edgar/data/1271214/000119312519049886/d709098dex991.htm|nan
1272830|VG|2019-02-21|https://www.sec.gov/Archives/edgar/data/1272830/000127283019000042/a8-kerq418exhibit991.htm|nan
1272842|AIRG|2019-02-14|https://www.sec.gov/Archives/edgar/data/1272842/000156459019002996/airg-ex991_6.htm|nan
1273636|AGTC|2019-02-07|https://www.sec.gov/Archives/edgar/data/1273636/000119312519030172/d704690dex991.htm|nan
1273685|NYMT|2019-02-21|https://www.sec.gov/Archives/edgar/data/1273685/000127368519000018/exhibit991q42018.htm|nan
1273813|AGO|2019-02-28|https://www.sec.gov/Archives/edgar/data/1273813/000127381319000002/agl4q18pressrelease.htm|nan
1273931|MGI|2019-02-11|https://www.sec.gov/Archives/edgar/data/1273931/000127393119000004/mgi-20181231ex991.htm|nan
1274173|JHG|2019-02-05|https://www.sec.gov/Archives/edgar/data/1274173/000110465919005663/a19-3938_1ex99d1.htm|nan
1274494|FSLR|2019-02-21|https://www.sec.gov/Archives/edgar/data/1274494/000127449419000002/ex991pressreleaseq4-20188xk.htm|nan
1274792|MACK|2019-03-06|https://www.sec.gov/Archives/edgar/data/1274792/000119312519064654/d681187dex991.htm|nan
1275014|UCTT|2019-02-21|https://www.sec.gov/Archives/edgar/data/1275014/000095010319002216/dp102462_ex9901.htm|nan
1275101|BOTJ|2019-01-25|https://www.sec.gov/Archives/edgar/data/1275101/000119312519016848/d698575dex991.htm|nan
1275158|NDLS|2019-03-14|https://www.sec.gov/Archives/edgar/data/1275158/000127515819000006/exhibit991q42018earningsre.htm|nan
1275187|ANGO|2019-01-04|https://www.sec.gov/Archives/edgar/data/1275187/000091412119000011/an53165594_99-1.htm|nan
1275477|BMNM|2019-03-19|https://www.sec.gov/Archives/edgar/data/1275477/000127547719000033/bmnm8k20190319x991.htm|nan
1276187|ET|2019-02-20|https://www.sec.gov/Archives/edgar/data/1276187/000127618719000008/ex991eterq42018.htm|nan
1276520|GNW|2019-02-05|https://www.sec.gov/Archives/edgar/data/1276520/000119312519028420/d692398dex991.htm|nan
1277902|MVBF|2019-02-14|https://www.sec.gov/Archives/edgar/data/1277902/000127790219000003/mvbf-earningsreleasex123118.htm|nan
1278021|MKTX|2019-01-30|https://www.sec.gov/Archives/edgar/data/1278021/000119312519021632/d532750dex991.htm|nan
1278027|BGS|2019-02-26|https://www.sec.gov/Archives/edgar/data/1278027/000155837019001079/ex-99d1.htm|nan
1278752|AINV|2019-02-06|https://www.sec.gov/Archives/edgar/data/1278752/000127875219000011/a8-kq32019february62018.htm|nan
1279704|CLRB|2019-02-26|https://www.sec.gov/Archives/edgar/data/1279704/000114420419009967/tv514659_ex99-1.htm|nan
1280058|BLKB|2019-02-06|https://www.sec.gov/Archives/edgar/data/1280058/000128005819000004/a2018q4exhibit991.htm|nan
1280263|AMBA|2019-03-05|https://www.sec.gov/Archives/edgar/data/1280263/000119312519064035/d712699dex991.htm|nan
1280452|MPWR|2019-02-12|https://www.sec.gov/Archives/edgar/data/1280452/000143774919002341/ex_134498.htm|nan
1280600|XLRN|2019-02-27|https://www.sec.gov/Archives/edgar/data/1280600/000128060019000011/xlrn-20190227xform8kxex991.htm|nan
1280784|HTGC|2019-02-21|https://www.sec.gov/Archives/edgar/data/1280784/000143774919003085/ex_135417.htm|nan
1281761|RF|2019-01-18|https://www.sec.gov/Archives/edgar/data/1281761/000128176119000006/rf-20181231xexhibit991.htm|nan
1281774|CLUB|2019-02-28|https://www.sec.gov/Archives/edgar/data/1281774/000128177419000006/ex-991xq42018.htm|nan
1282266|WINMQ|2019-03-15|https://www.sec.gov/Archives/edgar/data/1282266/000128226619000015/exhibit99a20181231.htm|nan
1282631|NLST|2019-02-27|https://www.sec.gov/Archives/edgar/data/1282631/000110465919011131/a19-5519_1ex99d1.htm|nan
1282637|NEU|2019-02-06|https://www.sec.gov/Archives/edgar/data/1282637/000128263719000002/neu20181231ex-991earningsr.htm|nan
1282648|BATL|2019-03-12|https://www.sec.gov/Archives/edgar/data/1282648/000110465919014262/a19-5887_1ex99d1.htm|nan
1282977|GHL|2019-01-30|https://www.sec.gov/Archives/edgar/data/1282977/000128297719000003/earningsreleaseq42018-exhi.htm|nan
1283140|HEP|2019-02-19|https://www.sec.gov/Archives/edgar/data/1283140/000128314019000004/hepq42018earningsrelease.htm|nan
1283699|TMUS|2019-02-07|https://www.sec.gov/Archives/edgar/data/1283699/000128369919000013/tmus12312018ex991.htm|nan
1284812|CNS|2019-01-23|https://www.sec.gov/Archives/edgar/data/1284812/000128481219000009/cns-earningsreleasex123118.htm|nan
1285550|CLPT|2019-03-11|https://www.sec.gov/Archives/edgar/data/1285550/000153442419000086/ex99-1.htm|nan
1285785|MOS|2019-02-25|https://www.sec.gov/Archives/edgar/data/1285785/000124378619000008/pressreleaseq42018-exhibit.htm|nan
1285819|OMER|2019-03-01|https://www.sec.gov/Archives/edgar/data/1285819/000119312519059222/d634729dex991.htm|nan
1286043|KRG|2019-02-19|https://www.sec.gov/Archives/edgar/data/1286043/000128604319000007/exhibit99_1xq42018.htm|nan
1286225|RP|2019-02-25|https://www.sec.gov/Archives/edgar/data/1286225/000115752319000434/a51945152ex99_1.htm|nan
1286613|LINC|2019-03-06|https://www.sec.gov/Archives/edgar/data/1286613/000114036119004483/ex99_1.htm|nan
1286681|DPZ|2019-02-21|https://www.sec.gov/Archives/edgar/data/1286681/000119312519046183/d707744dex991.htm|nan
1287750|ARCC|2019-02-12|https://www.sec.gov/Archives/edgar/data/1287750/000128775019000006/arccq4-18exhibit991.htm|nan
1287865|MPW|2019-02-07|https://www.sec.gov/Archives/edgar/data/1287865/000119312519030273/d671271dex991.htm|nan
1288359|OTEL|2019-03-04|https://www.sec.gov/Archives/edgar/data/1288359/000117184319001477/exh_991.htm|nan
1288469|MXL|2019-02-05|https://www.sec.gov/Archives/edgar/data/1288469/000128846919000005/a20181231exhibit991.htm|nan
1288847|FIVN|2019-02-19|https://www.sec.gov/Archives/edgar/data/1288847/000128884719000014/a123118exhibit991earningsr.htm|nan
1289308|ENS|2019-02-06|https://www.sec.gov/Archives/edgar/data/1289308/000128930819000012/ex991_earningsx3qfy19.htm|nan
1289340|STXS|2019-03-12|https://www.sec.gov/Archives/edgar/data/1289340/000149315219003140/ex99-1.htm|nan
1289460|TXRH|2019-02-19|https://www.sec.gov/Archives/edgar/data/1289460/000110465919009283/a19-5018_1ex99d1.htm|nan
1289490|EXR|2019-02-20|https://www.sec.gov/Archives/edgar/data/1289490/000162828019001604/q42018ex991earningsrelease.htm|nan
1289636|PFIE|2019-03-06|https://www.sec.gov/Archives/edgar/data/1289636/000128963619000009/q42018prfinancialresults.htm|nan
1289790|MIC|2019-02-20|https://www.sec.gov/Archives/edgar/data/1289790/000114420419009147/v514002_exh99x1.htm|nan
1289848|HURN|2019-02-26|https://www.sec.gov/Archives/edgar/data/1289848/000128984819000009/hurn20181231exh991.htm|nan
1289850|NURO|2019-01-24|https://www.sec.gov/Archives/edgar/data/1289850/000162828019000509/a8k20190124prex991.htm|nan
1289945|SPOK|2019-02-27|https://www.sec.gov/Archives/edgar/data/1289945/000128994519000007/a4q188kex991.htm|nan
1290149|SRRA|2019-02-28|https://www.sec.gov/Archives/edgar/data/1290149/000119312519055539/d710768dex991.htm|nan
1290476|VBFC|2019-01-30|https://www.sec.gov/Archives/edgar/data/1290476/000114420419003721/tv511987_ex99-1.htm|nan
1290677|TPB|2019-03-05|https://www.sec.gov/Archives/edgar/data/1290677/000114036119004444/ex99_1.htm|nan
1290900|CVGI|2019-03-11|https://www.sec.gov/Archives/edgar/data/1290900/000162828019002775/exhibit991cvgiq42018earnin.htm|nan
12927|BA|2019-01-30|https://www.sec.gov/Archives/edgar/data/12927/000095012319000440/a201812dec318kpressrelease.htm|nan
1293282|TTGT|2019-02-06|https://www.sec.gov/Archives/edgar/data/1293282/000156459019002146/ttgt-ex991_6.htm|nan
